0.022108298622236462,0.004776378636560996,0.07806191117092864,410.0,391.1695738545338,396.73479808944853,375.9152086137281
0.01730214674783723,0.0065132435953104695,0.04979811574697168,220.0,218.10915091316886,216.7934563612679,223.0013458950202
0.003844921499519385,0.0004342162396873128,0.014804845222072704,313.0,431.43692406280036,511.3930264871907,191.62920592193808
0.6699775712912528,0.5653495440729484,0.971736204576043,0.0,24.07561678949055,32.27876682587929,0.13728129205921938
0.013457225248317847,0.013460703430308252,0.0,490.0,464.60525472604934,450.63699522362134,514.2678331090175
0.04037167574495354,0.01172383847155889,0.1238223418573351,390.0,385.5629605895546,377.1024750325662,417.3014804845222
0.06408202499198974,0.050803300043421595,0.1090174966352625,34.0,90.77927907721885,102.09797221016066,56.42597577388964
0.07081063761614867,0.027355623100303927,0.20726783310901753,221.0,300.3311438641461,397.7629179331307,11.944818304172275
0.012495994873438,0.013026487190620939,0.012113055181695809,56.0,143.93880166613266,169.11311333043855,70.4650067294751
0.036526754245434154,0.01563178462874515,0.10497981157469716,320.0,422.06088753604615,513.646126791142,152.63122476446839
0.006408202499198975,0.0,0.026917900403768513,510.0,481.2053828900993,471.08858011289624,515.6393001345895
0.0381288048702339,0.011289622231871466,0.1238223418573351,79.0,201.59197372636976,235.28313069908816,101.23822341857336
0.0003204101249599487,0.0,0.0,204.92920818038803,217.52387055430953,265.292451354461,80.54535920293655
1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.05543095161807113,0.034737299174989134,0.10363391655450871,480.0,462.87792374239024,448.8979591836735,509.3472409152086
1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.05575136174303108,0.07555362570560142,0.0,280.0,269.98686318487665,267.4133738601824,280.0
0.001281640499839795,0.0017368649587494733,0.0,49.0,54.37055430951618,54.34151107251411,54.65679676985195
0.0,0.0,0.0,447.0,560.3735277154758,557.7508814589665,567.8391655450874
0.0,0.0,0.0,298.0,424.00459468119186,467.23940078158915,308.0343203230148
