,data points,Water flow,Day Number,Hour Number,Weekday
2726,1,140.0,5,15,1
2727,1,152.0,5,16,1
2728,1,167.0,5,17,1
2729,1,115.0,5,18,1
2730,1,102.0,5,19,1
2731,1,57.0,5,20,1
2732,1,49.0,5,21,1
2733,1,35.0,5,22,1
2734,1,14.0,5,23,1
2735,1,49.0,5,24,1
2736,1,63.0,6,1,1
2737,1,7.0,6,2,1
2738,1,42.0,6,3,1
2739,1,21.0,6,4,1
2740,1,7.0,6,5,1
2741,1,14.0,6,6,1
2742,1,28.0,6,7,1
2743,1,14.0,6,8,1
2744,1,35.0,6,9,1
2745,1,64.0,6,10,1
2746,1,219.0,6,11,1
2747,1,70.0,6,12,1
2748,1,101.0,6,13,1
2749,1,87.0,6,14,1
2750,1,107.0,6,15,1
2751,1,93.0,6,16,1
2752,1,70.0,6,17,1
2753,1,50.0,6,18,1
2754,1,63.0,6,19,1
2755,1,152.0,6,20,1
2756,1,102.0,6,21,1
2757,1,87.0,6,22,1
2758,1,86.0,6,23,1
2759,1,49.0,6,24,1
2760,1,42.0,7,1,0
2761,1,21.0,7,2,0
2762,1,35.0,7,3,0
2763,1,7.0,7,4,0
2764,1,14.0,7,5,0
2765,1,14.0,7,6,0
2766,1,21.0,7,7,0
2767,1,7.0,7,8,0
2768,1,14.0,7,9,0
2769,1,7.0,7,10,0
2770,1,28.0,7,11,0
2771,1,35.0,7,12,0
2772,1,35.0,7,13,0
2773,1,123.0,7,14,0
2774,1,205.0,7,15,0
2775,1,174.0,7,16,0
2776,1,190.0,7,17,0
2777,1,50.0,7,18,0
2778,1,35.0,7,19,0
2779,1,123.0,7,20,0
2780,1,72.0,7,21,0
2781,1,88.0,7,22,0
2782,1,93.0,7,23,0
2783,1,35.0,7,24,0
2784,1,28.0,1,1,0
2785,1,28.0,1,2,0
2786,1,21.0,1,3,0
2787,1,28.0,1,4,0
2788,1,14.0,1,5,0
2789,1,21.0,1,6,0
2790,1,28.0,1,7,0
2791,1,28.0,1,8,0
2792,1,14.0,1,9,0
2793,1,36.0,1,10,0
2794,1,36.0,1,11,0
2795,1,28.0,1,12,0
2796,1,42.0,1,13,0
2797,1,86.0,1,14,0
2798,1,100.0,1,15,0
2799,1,102.0,1,16,0
2800,1,56.0,1,17,0
2801,1,57.0,1,18,0
2802,1,57.0,1,19,0
2803,1,49.0,1,20,0
2804,1,64.0,1,21,0
2805,1,28.0,1,22,0
2806,1,21.0,1,23,0
2807,1,42.0,1,24,0
2808,1,49.0,2,1,1
2809,1,21.0,2,2,1
2810,1,28.0,2,3,1
2811,1,14.0,2,4,1
2812,1,21.0,2,5,1
2813,1,21.0,2,6,1
2814,1,28.0,2,7,1
2815,1,35.0,2,8,1
2816,1,56.0,2,9,1
2817,1,87.0,2,10,1
2818,1,130.0,2,11,1
2819,1,280.0,2,12,1
2820,1,205.0,2,13,1
2821,1,204.0,2,14,1
2822,1,264.0,2,15,1
2823,1,226.0,2,16,1
2824,1,220.0,2,17,1
2825,1,132.0,2,18,1
2826,1,93.0,2,19,1
2827,1,64.0,2,20,1
2828,1,49.0,2,21,1
2829,1,42.0,2,22,1
2830,1,21.0,2,23,1
2831,1,79.0,2,24,1
2832,1,43.0,3,1,1
2833,1,28.0,3,2,1
2834,1,29.0,3,3,1
2835,1,21.0,3,4,1
2836,1,7.0,3,5,1
2837,1,7.0,3,6,1
2838,1,50.0,3,7,1
2839,1,14.0,3,8,1
2840,1,36.0,3,9,1
2841,1,63.0,3,10,1
2842,1,189.0,3,11,1
2843,1,278.0,3,12,1
2844,1,227.0,3,13,1
2845,1,438.0,3,14,1
2846,1,234.0,3,15,1
2847,1,138.0,3,16,1
2848,1,189.0,3,17,1
2849,1,136.0,3,18,1
2850,1,130.0,3,19,1
2851,1,79.0,3,20,1
2852,1,72.0,3,21,1
2853,1,42.0,3,22,1
2854,1,21.0,3,23,1
2855,1,86.0,3,24,1
2856,1,72.0,4,1,1
2857,1,35.0,4,2,1
2858,1,49.0,4,3,1
2859,1,35.0,4,4,1
2860,1,35.0,4,5,1
2861,1,7.0,4,6,1
2862,1,42.0,4,7,1
2863,1,7.0,4,8,1
2864,1,42.0,4,9,1
2865,1,65.0,4,10,1
2866,1,131.0,4,11,1
2867,1,137.0,4,12,1
2868,1,138.0,4,13,1
2869,1,190.0,4,14,1
2870,1,160.0,4,15,1
2871,1,123.0,4,16,1
2872,1,159.0,4,17,1
2873,1,108.0,4,18,1
2874,1,130.0,4,19,1
2875,1,131.0,4,20,1
2876,1,85.0,4,21,1
2877,1,56.0,4,22,1
2878,1,28.0,4,23,1
2879,1,94.0,4,24,1
2880,1,71.0,5,1,1
2881,1,35.0,5,2,1
2882,1,42.0,5,3,1
2883,1,35.0,5,4,1
2884,1,56.0,5,5,1
2885,1,28.0,5,6,1
2886,1,49.0,5,7,1
2887,1,49.0,5,8,1
2888,1,71.0,5,9,1
2889,1,107.0,5,10,1
2890,1,123.0,5,11,1
2891,1,176.0,5,12,1
2892,1,184.0,5,13,1
2893,1,183.0,5,14,1
2894,1,145.0,5,15,1
2895,1,131.0,5,16,1
2896,1,151.0,5,17,1
2897,1,108.0,5,18,1
2898,1,79.0,5,19,1
2899,1,86.0,5,20,1
2900,1,43.0,5,21,1
2901,1,43.0,5,22,1
2902,1,35.0,5,23,1
2903,1,42.0,5,24,1
2904,1,108.0,6,1,1
2905,1,57.0,6,2,1
2906,1,79.0,6,3,1
2907,1,42.0,6,4,1
2908,1,35.0,6,5,1
2909,1,28.0,6,6,1
2910,1,35.0,6,7,1
2911,1,43.0,6,8,1
2912,1,35.0,6,9,1
2913,1,175.0,6,10,1
2914,1,114.0,6,11,1
2915,1,197.0,6,12,1
2916,1,308.0,6,13,1
2917,1,166.0,6,14,1
2918,1,115.0,6,15,1
2919,1,122.0,6,16,1
2920,1,70.0,6,17,1
2921,1,71.0,6,18,1
2922,1,50.0,6,19,1
2923,1,87.0,6,20,1
2924,1,50.0,6,21,1
2925,1,94.0,6,22,1
2926,1,28.0,6,23,1
2927,1,21.0,6,24,1
2928,1,56.0,7,1,0
2929,1,14.0,7,2,0
2930,1,21.0,7,3,0
2931,1,14.0,7,4,0
2932,1,116.0,7,5,0
2933,1,7.0,7,6,0
2934,1,28.0,7,7,0
2935,1,7.0,7,8,0
2936,1,14.0,7,9,0
2937,1,14.0,7,10,0
2938,1,28.0,7,11,0
2939,1,21.0,7,12,0
2940,1,28.0,7,13,0
2941,1,70.0,7,14,0
2942,1,101.0,7,15,0
2943,1,146.0,7,16,0
2944,1,94.0,7,17,0
2945,1,28.0,7,18,0
2946,1,35.0,7,19,0
2947,1,7.0,7,20,0
2948,1,28.0,7,21,0
2949,1,21.0,7,22,0
2950,1,7.0,7,23,0
2951,1,14.0,7,24,0
2952,1,35.0,1,1,0
