,data points,Water flow,Day Number,Hour Number,Weekday
156,1,100.0,3,13,1
157,1,70.0,3,14,1
158,1,90.0,3,15,1
159,1,170.0,3,16,1
160,1,130.0,3,17,1
161,1,110.0,3,18,1
162,1,50.0,3,19,1
163,1,60.0,3,20,1
164,1,60.0,3,21,1
165,1,50.0,3,22,1
166,1,50.0,3,23,1
167,1,150.0,3,24,1
168,1,100.0,4,1,1
169,1,130.0,4,2,1
170,1,140.0,4,3,1
171,1,170.0,4,4,1
172,1,120.0,4,5,1
173,1,40.0,4,6,1
174,1,50.0,4,7,1
175,1,80.0,4,8,1
176,1,150.0,4,9,1
177,1,110.0,4,10,1
178,1,80.0,4,11,1
179,1,120.0,4,12,1
180,1,90.0,4,13,1
181,1,110.0,4,14,1
182,1,110.0,4,15,1
183,1,80.0,4,16,1
184,1,60.0,4,17,1
185,1,60.0,4,18,1
186,1,50.0,4,19,1
187,1,70.0,4,20,1
188,1,60.0,4,21,1
189,1,90.0,4,22,1
190,1,60.0,4,23,1
191,1,160.0,4,24,1
192,1,120.0,5,1,1
193,1,130.0,5,2,1
194,1,150.0,5,3,1
195,1,170.0,5,4,1
196,1,120.0,5,5,1
197,1,50.0,5,6,1
198,1,50.0,5,7,1
199,1,80.0,5,8,1
200,1,140.0,5,9,1
201,1,130.0,5,10,1
202,1,100.0,5,11,1
203,1,120.0,5,12,1
204,1,120.0,5,13,1
205,1,100.0,5,14,1
206,1,80.0,5,15,1
207,1,90.0,5,16,1
208,1,60.0,5,17,1
209,1,50.0,5,18,1
210,1,50.0,5,19,1
211,1,60.0,5,20,1
212,1,70.0,5,21,1
213,1,60.0,5,22,1
214,1,50.0,5,23,1
215,1,160.0,5,24,1
216,1,120.0,6,1,1
217,1,140.0,6,2,1
218,1,140.0,6,3,1
219,1,170.0,6,4,1
220,1,130.0,6,5,1
221,1,40.0,6,6,1
222,1,50.0,6,7,1
223,1,100.0,6,8,1
224,1,110.0,6,9,1
225,1,90.0,6,10,1
226,1,70.0,6,11,1
227,1,80.0,6,12,1
228,1,100.0,6,13,1
229,1,50.0,6,14,1
230,1,60.0,6,15,1
231,1,70.0,6,16,1
232,1,60.0,6,17,1
233,1,50.0,6,18,1
234,1,60.0,6,19,1
235,1,100.0,6,20,1
236,1,70.0,6,21,1
237,1,60.0,6,22,1
238,1,60.0,6,23,1
239,1,140.0,6,24,1
240,1,110.0,7,1,0
241,1,140.0,7,2,0
242,1,150.0,7,3,0
243,1,170.0,7,4,0
244,1,120.0,7,5,0
245,1,50.0,7,6,0
246,1,50.0,7,7,0
247,1,50.0,7,8,0
248,1,60.0,7,9,0
249,1,110.0,7,10,0
250,1,60.0,7,11,0
251,1,80.0,7,12,0
252,1,50.0,7,13,0
253,1,60.0,7,14,0
254,1,60.0,7,15,0
255,1,50.0,7,16,0
256,1,60.0,7,17,0
257,1,60.0,7,18,0
258,1,70.0,7,19,0
259,1,50.0,7,20,0
260,1,80.0,7,21,0
261,1,90.0,7,22,0
262,1,90.0,7,23,0
263,1,140.0,7,24,0
264,1,120.0,1,1,0
265,1,140.0,1,2,0
266,1,140.0,1,3,0
267,1,170.0,1,4,0
268,1,120.0,1,5,0
269,1,50.0,1,6,0
270,1,50.0,1,7,0
271,1,50.0,1,8,0
272,1,50.0,1,9,0
273,1,60.0,1,10,0
274,1,80.0,1,11,0
275,1,80.0,1,12,0
276,1,60.0,1,13,0
277,1,60.0,1,14,0
278,1,70.0,1,15,0
279,1,50.0,1,16,0
280,1,100.0,1,17,0
281,1,60.0,1,18,0
282,1,60.0,1,19,0
283,1,50.0,1,20,0
284,1,70.0,1,21,0
285,1,60.0,1,22,0
286,1,80.0,1,23,0
287,1,160.0,1,24,0
288,1,100.0,2,1,1
289,1,150.0,2,2,1
290,1,140.0,2,3,1
291,1,180.0,2,4,1
292,1,130.0,2,5,1
293,1,50.0,2,6,1
294,1,50.0,2,7,1
295,1,90.0,2,8,1
296,1,90.0,2,9,1
297,1,100.0,2,10,1
298,1,80.0,2,11,1
299,1,100.0,2,12,1
300,1,100.0,2,13,1
301,1,80.0,2,14,1
302,1,160.0,2,15,1
303,1,130.0,2,16,1
304,1,70.0,2,17,1
305,1,60.0,2,18,1
306,1,80.0,2,19,1
307,1,90.0,2,20,1
308,1,80.0,2,21,1
309,1,70.0,2,22,1
310,1,60.0,2,23,1
311,1,160.0,2,24,1
312,1,120.0,3,1,1
313,1,160.0,3,2,1
314,1,160.0,3,3,1
315,1,170.0,3,4,1
316,1,130.0,3,5,1
317,1,60.0,3,6,1
318,1,50.0,3,7,1
319,1,80.0,3,8,1
320,1,110.0,3,9,1
321,1,100.0,3,10,1
322,1,110.0,3,11,1
323,1,90.0,3,12,1
324,1,60.0,3,13,1
325,1,60.0,3,14,1
326,1,100.0,3,15,1
327,1,90.0,3,16,1
328,1,60.0,3,17,1
329,1,50.0,3,18,1
330,1,70.0,3,19,1
331,1,80.0,3,20,1
332,1,110.0,3,21,1
333,1,70.0,3,22,1
334,1,80.0,3,23,1
335,1,160.0,3,24,1
336,1,150.0,4,1,1
337,1,150.0,4,2,1
338,1,160.0,4,3,1
339,1,170.0,4,4,1
340,1,140.0,4,5,1
341,1,40.0,4,6,1
342,1,60.0,4,7,1
343,1,80.0,4,8,1
344,1,150.0,4,9,1
345,1,150.0,4,10,1
346,1,100.0,4,11,1
347,1,100.0,4,12,1
348,1,80.0,4,13,1
349,1,100.0,4,14,1
350,1,80.0,4,15,1
351,1,90.0,4,16,1
352,1,80.0,4,17,1
353,1,80.0,4,18,1
354,1,100.0,4,19,1
355,1,100.0,4,20,1
356,1,80.0,4,21,1
357,1,100.0,4,22,1
358,1,120.0,4,23,1
359,1,190.0,4,24,1
360,1,170.0,5,1,1
361,1,150.0,5,2,1
362,1,180.0,5,3,1
363,1,180.0,5,4,1
364,1,140.0,5,5,1
365,1,50.0,5,6,1
366,1,60.0,5,7,1
367,1,140.0,5,8,1
368,1,190.0,5,9,1
369,1,120.0,5,10,1
370,1,110.0,5,11,1
371,1,130.0,5,12,1
372,1,80.0,5,13,1
373,1,120.0,5,14,1
374,1,90.0,5,15,1
375,1,90.0,5,16,1
376,1,70.0,5,17,1
377,1,60.0,5,18,1
378,1,90.0,5,19,1
379,1,90.0,5,20,1
380,1,110.0,5,21,1
381,1,80.0,5,22,1
382,1,130.0,5,23,1
383,1,160.0,5,24,1
384,1,120.0,6,1,1
385,1,170.0,6,2,1
386,1,170.0,6,3,1
